id_mapa,anio,mes,dia,fecha,franja,tipo,subtipo,uso_arma,uso_moto,barrio,comuna,latitud,longitud,cantidad
1447215,2024,MAYO,LUNES,2024-05-06,15,Robo,Robo total,NO,NO,VILLA DEVOTO,11,-34.599041,-58.504566,1
1447216,2024,MAYO,LUNES,2024-05-06,8,Hurto,Hurto automotor,NO,NO,VILLA REAL,10,-34.619775,-58.519415,1
1447217,2024,MAYO,LUNES,2024-05-06,10,Robo,Robo total,NO,NO,PALERMO,14,-34.580333,-58.426739,1
1447218,2024,MAYO,LUNES,2024-05-06,7,Hurto,Hurto total,NO,NO,VILLA DEVOTO,11,-34.593092,-58.517608,1
1447219,2024,MAYO,LUNES,2024-05-06,23,Hurto,Hurto total,NO,NO,PALERMO,14,-34.585928,-58.417376,1
1447220,2024,MAYO,LUNES,2024-05-06,10,Hurto,Hurto automotor,NO,NO,FLORESTA,10,-34.632344,-58.48032,1
1447221,2024,MAYO,LUNES,2024-05-06,8,Hurto,Hurto total,NO,NO,BALVANERA,3,-34.620616,-58.412534,1
1447222,2024,MAYO,LUNES,2024-05-06,6,Hurto,Hurto total,NO,NO,VILLA DEVOTO,11,-34.59794,-58.506018,1
1447223,2024,MAYO,LUNES,2024-05-06,14,Hurto,Hurto total,NO,NO,PALERMO,14,-34.580574,-58.422616,1
1447224,2024,MAYO,LUNES,2024-05-06,22,Robo,Robo total,NO,NO,ALMAGRO,5,-34.610311,-58.426028,1
1447225,2024,MAYO,LUNES,2024-05-06,19,Robo,Robo total,NO,NO,VILLA DEVOTO,11,-34.603227,-58.524694,1
1447226,2024,MAYO,LUNES,2024-05-06,16,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.603475,-58.41714,1
1447227,2024,MAYO,LUNES,2024-05-06,22,Hurto,Hurto total,NO,NO,PALERMO,14,-34.588417,-58.42983,1
1447228,2024,MAYO,LUNES,2024-05-06,5,Hurto,Hurto total,NO,NO,BOCA,4,-34.628346,-58.361211,1
1447229,2024,MAYO,LUNES,2024-05-06,15,Robo,Robo total,NO,NO,MONTE CASTRO,10,-34.622829,-58.513621,1
1447230,2024,MAYO,LUNES,2024-05-06,6,Robo,Robo total,NO,NO,VILLA DEL PARQUE,11,-34.603371,-58.494942,1
1447231,2024,MAYO,LUNES,2024-05-06,14,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.61565,-58.414949,1
1447232,2024,MAYO,LUNES,2024-05-06,22,Robo,Robo total,NO,NO,ALMAGRO,5,-34.610286,-58.426088,1
1447233,2024,MAYO,LUNES,2024-05-06,8,Hurto,Hurto total,NO,NO,VILLA DEVOTO,11,-34.595793,-58.519905,1
1447234,2024,MAYO,LUNES,2024-05-06,10,Robo,Robo total,NO,NO,VILLA DEVOTO,11,-34.609719,-58.524887,1
1447235,2024,MAYO,LUNES,2024-05-06,3,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.614188,-58.41828,1
1447236,2024,MAYO,LUNES,2024-05-06,16,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.614265,-58.418693,1
1447237,2024,MAYO,LUNES,2024-05-06,13,Hurto,Hurto total,NO,NO,BOCA,4,-34.633468,-58.356966,1
1447238,2024,MAYO,LUNES,2024-05-06,23,Hurto,Hurto total,NO,NO,PARQUE PATRICIOS,4,-34.643076,-58.410556,1
1447239,2024,MAYO,LUNES,2024-05-06,17,Hurto,Hurto total,NO,NO,VILLA LURO,10,-34.636824,-58.495092,1
1447240,2024,MAYO,LUNES,2024-05-06,7,Hurto,Hurto total,NO,NO,VILLA DEVOTO,11,-34.587685,-58.511183,1
1447241,2024,MAYO,LUNES,2024-05-06,12,Hurto,Hurto total,NO,NO,FLORESTA,10,-34.629061,-58.481995,1
1447242,2024,MAYO,LUNES,2024-05-06,14,Hurto,Hurto total,NO,NO,LINIERS,9,-34.633494,-58.513815,1
1447243,2024,MAYO,LUNES,2024-05-06,21,Robo,Robo total,NO,NO,PALERMO,14,-34.58784,-58.425542,1
1447244,2024,MAYO,LUNES,2024-05-06,20,Robo,Robo total,NO,NO,VERSALLES,10,-34.632495,-58.519107,1
1447245,2024,MAYO,LUNES,2024-05-06,2,Robo,Robo total,NO,NO,FLORES,7,-34.64565,-58.441944,1
1447246,2024,MAYO,LUNES,2024-05-06,1,Robo,Robo total,NO,NO,FLORES,7,-34.648812,-58.440701,1
1447247,2024,MAYO,LUNES,2024-05-06,15,Hurto,Hurto total,NO,NO,BARRACAS,4,-34.639408,-58.385133,1
1447248,2024,MAYO,LUNES,2024-05-06,19,Hurto,Hurto total,NO,NO,VILLA CRESPO,15,-34.599408,-58.446367,1
1447249,2024,MAYO,LUNES,2024-05-06,22,Robo,Robo total,NO,NO,VILLA DEL PARQUE,11,-34.601583,-58.48957,1
1447250,2024,MAYO,LUNES,2024-05-06,23,Robo,Robo total,NO,NO,BELGRANO,13,-34.56232,-58.46194,1
1447251,2024,MAYO,LUNES,2024-05-06,8,Hurto,Hurto total,NO,NO,MONTE CASTRO,10,-34.620411,-58.499305,1
1447252,2024,MAYO,LUNES,2024-05-06,18,Hurto,Hurto total,NO,NO,COLEGIALES,13,-34.570534,-58.443878,1
1447253,2024,MAYO,LUNES,2024-05-06,12,Hurto,Hurto total,NO,NO,COLEGIALES,13,-34.570505,-58.44385,1
1447254,2024,MAYO,LUNES,2024-05-06,13,Robo,Robo total,NO,NO,PALERMO,14,-34.596604,-58.423241,1
1447255,2024,MAYO,LUNES,2024-05-06,22,Hurto,Hurto total,NO,NO,VILLA LUGANO,8,-34.67481,-58.466316,1
1447256,2024,MAYO,LUNES,2024-05-06,8,Robo,Robo total,NO,NO,VILLA SOLDATI,8,-34.653462,-58.434797,1
1447257,2024,MAYO,LUNES,2024-05-06,23,Robo,Robo automotor,SI,NO,SAN TELMO,1,-34.62507,-58.376661,1
1447258,2024,MAYO,LUNES,2024-05-06,10,Robo,Robo total,SI,NO,CONSTITUCION,1,-34.622135,-58.380012,1
1447259,2024,MAYO,LUNES,2024-05-06,19,Robo,Robo total,NO,NO,PALERMO,14,-34.589956,-58.421897,1
1447260,2024,MAYO,LUNES,2024-05-06,15,Robo,Robo total,NO,NO,FLORES,7,-34.64945,-58.43814,1
1447261,2024,MAYO,LUNES,2024-05-06,18,Hurto,Hurto total,NO,NO,BALVANERA,3,-34.604481,-58.405561,1
1447262,2024,MAYO,LUNES,2024-05-06,17,Robo,Robo total,NO,NO,VILLA LUGANO,8,-34.686118,-58.463349,1
1447263,2024,MAYO,LUNES,2024-05-06,16,Robo,Robo automotor,NO,NO,PARQUE PATRICIOS,4,-34.64659,-58.405116,1
1447264,2024,MAYO,LUNES,2024-05-06,10,Robo,Robo total,NO,NO,VILLA ORTUZAR,15,-34.576094,-58.463754,1
1447265,2024,MAYO,LUNES,2024-05-06,23,Robo,Robo total,NO,NO,BELGRANO,13,-34.563048,-58.460864,1
1447266,2024,MAYO,LUNES,2024-05-06,4,Robo,Robo total,SI,NO,VILLA LUGANO,8,-34.671152,-58.490711,1
1447267,2024,MAYO,LUNES,2024-05-06,0,Robo,Robo total,NO,NO,PARQUE CHACABUCO,7,-34.641015,-58.434357,1
1447268,2024,MAYO,LUNES,2024-05-06,22,Hurto,Hurto total,NO,NO,SAN CRISTOBAL,3,-34.620824,-58.400731,1
1447269,2024,MAYO,LUNES,2024-05-06,17,Robo,Robo total,NO,NO,SAAVEDRA,12,-34.557669,-58.481069,1
1447270,2024,MAYO,LUNES,2024-05-06,18,Hurto,Hurto total,NO,NO,VILLA CRESPO,15,-34.59878,-58.43113,1
1447271,2024,MAYO,LUNES,2024-05-06,4,Hurto,Hurto total,NO,NO,PALERMO,14,-34.586547,-58.416454,1
1447272,2024,MAYO,LUNES,2024-05-06,19,Robo,Robo total,NO,NO,VILLA RIACHUELO,8,-34.688349,-58.479203,1
1447273,2024,MAYO,LUNES,2024-05-06,9,Robo,Robo total,NO,NO,VILLA LUGANO,8,-34.679146,-58.467581,1
1447274,2024,MAYO,LUNES,2024-05-06,13,Hurto,Hurto total,NO,NO,PALERMO,14,-34.570013,-58.44467,1
1447275,2024,MAYO,LUNES,2024-05-06,21,Robo,Robo total,SI,NO,BARRACAS,4,-34.65143,-58.396622,1
1447276,2024,MAYO,LUNES,2024-05-06,13,Robo,Robo total,NO,NO,CABALLITO,6,-34.609466,-58.437075,1
1447277,2024,MAYO,LUNES,2024-05-06,15,Hurto,Hurto total,NO,NO,FLORES,7,-34.61815,-58.457539,1
1447278,2024,MAYO,LUNES,2024-05-06,9,Robo,Robo total,NO,NO,CABALLITO,6,-34.610432,-58.435904,1
1447279,2024,MAYO,LUNES,2024-05-06,1,Robo,Robo total,NO,NO,BALVANERA,3,-34.608555,-58.397759,1
1447280,2024,MAYO,LUNES,2024-05-06,15,Hurto,Hurto total,NO,NO,RETIRO,1,-34.596938,-58.384178,1
1447281,2024,MAYO,LUNES,2024-05-06,23,Robo,Robo total,NO,SI,VILLA LUGANO,8,-34.671777,-58.48259,1
1447282,2024,MAYO,LUNES,2024-05-06,17,Hurto,Hurto total,NO,NO,NUÑEZ,13,-34.551629,-58.466036,1
1447283,2024,MAYO,LUNES,2024-05-06,3,Hurto,Hurto automotor,NO,NO,PARQUE AVELLANEDA,9,-34.650102,-58.488138,1
1447284,2024,MAYO,LUNES,2024-05-06,13,Hurto,Hurto total,NO,NO,BARRACAS,4,-34.651507,-58.395444,1
1447285,2024,MAYO,LUNES,2024-05-06,17,Robo,Robo total,NO,NO,PARQUE AVELLANEDA,9,-34.65807,-58.471046,1
1447286,2024,MAYO,LUNES,2024-05-06,8,Robo,Robo total,NO,NO,CABALLITO,6,-34.623313,-58.443972,1
1447287,2024,MAYO,LUNES,2024-05-06,19,Hurto,Hurto total,NO,NO,RETIRO,1,-34.583832,-58.378781,1
1447288,2024,MAYO,LUNES,2024-05-06,13,Hurto,Hurto total,NO,NO,BALVANERA,3,-34.603969,-58.411783,1
1447289,2024,MAYO,LUNES,2024-05-06,7,Robo,Robo total,NO,NO,FLORES,7,-34.648811,-58.440666,1
1447290,2024,MAYO,LUNES,2024-05-06,21,Robo,Robo total,NO,NO,VILLA LUGANO,8,-34.685066,-58.468338,1
1447291,2024,MAYO,LUNES,2024-05-06,12,Hurto,Hurto total,NO,NO,CABALLITO,6,-34.624872,-58.452052,1
1447292,2024,MAYO,LUNES,2024-05-06,20,Hurto,Hurto total,NO,NO,CABALLITO,6,-34.623981,-58.433132,1
1447293,2024,MAYO,LUNES,2024-05-06,14,Hurto,Hurto total,NO,NO,BALVANERA,3,-34.603411,-58.402462,1
1447294,2024,MAYO,LUNES,2024-05-06,17,Hurto,Hurto total,NO,NO,BELGRANO,13,-34.555482,-58.462534,1
1447295,2024,MAYO,LUNES,2024-05-06,20,Robo,Robo total,NO,NO,BALVANERA,3,-34.607743,-58.410354,1
1447296,2024,MAYO,LUNES,2024-05-06,19,Hurto,Hurto automotor,NO,NO,CABALLITO,6,-34.618274,-58.429937,1
1447297,2024,MAYO,LUNES,2024-05-06,10,Hurto,Hurto total,NO,NO,SAAVEDRA,12,-34.543163,-58.481635,1
1447298,2024,MAYO,LUNES,2024-05-06,17,Robo,Robo total,NO,NO,BALVANERA,3,-34.603443,-58.403384,1
1447299,2024,MAYO,LUNES,2024-05-06,23,Robo,Robo total,SI,SI,PARQUE PATRICIOS,4,-34.637318,-58.399975,1
1447300,2024,MAYO,LUNES,2024-05-06,12,Robo,Robo total,NO,NO,SAN CRISTOBAL,3,-34.61957,-58.39744,1
1447301,2024,MAYO,LUNES,2024-05-06,12,Robo,Robo total,NO,NO,PARQUE PATRICIOS,4,-34.633322,-58.39985,1
1447302,2024,MAYO,LUNES,2024-05-06,19,Robo,Robo total,NO,NO,BALVANERA,3,-34.60401,-58.41033,1
1447303,2024,MAYO,LUNES,2024-05-06,23,Hurto,Hurto total,NO,NO,SAAVEDRA,12,-34.546401,-58.478016,1
1447304,2024,MAYO,LUNES,2024-05-06,19,Robo,Robo total,SI,NO,PALERMO,14,-34.595982,-58.423042,1
1447305,2024,MAYO,LUNES,2024-05-06,21,Hurto,Hurto total,NO,NO,BALVANERA,3,-34.600944,-58.408563,1
1447306,2024,MAYO,LUNES,2024-05-06,19,Hurto,Hurto total,NO,NO,VILLA PUEYRREDON,12,-34.587858,-58.49908,1
1447307,2024,MAYO,LUNES,2024-05-06,12,Hurto,Hurto total,NO,NO,SAN CRISTOBAL,3,-34.621076,-58.397056,1
1447308,2024,MAYO,LUNES,2024-05-06,10,Robo,Robo total,NO,NO,BALVANERA,3,-34.601105,-58.397147,1
1447309,2024,MAYO,LUNES,2024-05-06,15,Robo,Robo total,SI,NO,CABALLITO,6,-34.610918,-58.442952,1
1447310,2024,MAYO,LUNES,2024-05-06,19,Robo,Robo total,NO,SI,BALVANERA,3,-34.60292,-58.40847,1
1447311,2024,MAYO,LUNES,2024-05-06,12,Hurto,Hurto total,NO,NO,BALVANERA,3,-34.602167,-58.394102,1
1447312,2024,MAYO,LUNES,2024-05-06,23,Robo,Robo total,NO,NO,CABALLITO,6,-34.608797,-58.440122,1
1447313,2024,MAYO,LUNES,2024-05-06,18,Robo,Robo total,NO,NO,PALERMO,14,-34.589515,-58.418771,1
1447314,2024,MAYO,LUNES,2024-05-06,9,Hurto,Hurto total,NO,NO,RETIRO,1,-34.593903,-58.373598,1
1447315,2024,MAYO,LUNES,2024-05-06,13,Hurto,Hurto total,NO,NO,RETIRO,1,-34.596604,-58.376911,1
1447316,2024,MAYO,LUNES,2024-05-06,20,Hurto,Hurto total,NO,NO,VILLA PUEYRREDON,12,-34.57729,-58.5031,1
1447317,2024,MAYO,LUNES,2024-05-06,9,Hurto,Hurto total,NO,NO,SAAVEDRA,12,-34.55423,-58.492929,1
1447318,2024,MAYO,LUNES,2024-05-06,22,Robo,Robo total,NO,NO,PALERMO,14,-34.581606,-58.433672,1
1447319,2024,MAYO,LUNES,2024-05-06,19,Robo,Robo total,NO,NO,SAAVEDRA,12,-34.551267,-58.485383,1
1447320,2024,MAYO,LUNES,2024-05-06,19,Hurto,Hurto total,NO,NO,SAAVEDRA,12,-34.550878,-58.48572,1
1447321,2024,MAYO,LUNES,2024-05-06,19,Hurto,Hurto total,NO,NO,PALERMO,14,-34.580237,-58.408282,1
1447322,2024,MAYO,LUNES,2024-05-06,20,Hurto,Hurto automotor,NO,NO,PARQUE PATRICIOS,4,-34.636201,-58.40049,1
1447323,2024,MAYO,LUNES,2024-05-06,8,Hurto,Hurto total,NO,NO,SAAVEDRA,12,-34.553559,-58.483466,1
1447324,2024,MAYO,LUNES,2024-05-06,7,Hurto,Hurto total,NO,NO,SAAVEDRA,12,-34.544068,-58.481556,1
1447325,2024,MAYO,LUNES,2024-05-06,16,Robo,Robo total,NO,NO,BALVANERA,3,-34.603099,-58.408483,1
1447326,2024,MAYO,LUNES,2024-05-06,20,Robo,Robo total,NO,NO,BALVANERA,3,-34.604067,-58.411749,1
1447327,2024,MAYO,LUNES,2024-05-06,10,Robo,Robo total,NO,NO,NUÑEZ,13,-34.550413,-58.470677,1
1447328,2024,MAYO,LUNES,2024-05-06,12,Robo,Robo total,NO,NO,FLORES,7,-34.641229,-58.446321,1
1447329,2024,MAYO,LUNES,2024-05-06,20,Hurto,Hurto total,NO,NO,NUÑEZ,13,-34.547576,-58.459115,1
1447330,2024,MAYO,LUNES,2024-05-06,21,Hurto,Hurto total,NO,NO,PARQUE PATRICIOS,4,-34.637121,-58.405611,1
1447331,2024,MAYO,LUNES,2024-05-06,14,Robo,Robo total,NO,NO,BALVANERA,3,-34.604437,-58.392301,1
1447332,2024,MAYO,LUNES,2024-05-06,21,Hurto,Hurto total,NO,NO,BALVANERA,3,-34.610744,-58.413506,1
1447333,2024,MAYO,LUNES,2024-05-06,15,Hurto,Hurto total,NO,NO,BALVANERA,3,-34.599742,-58.397191,1
1447334,2024,MAYO,LUNES,2024-05-06,3,Hurto,Hurto total,NO,NO,BALVANERA,3,-34.602936,-58.408067,1
1447335,2024,MAYO,LUNES,2024-05-06,11,Robo,Robo total,NO,NO,BALVANERA,3,-34.608839,-58.406035,1
1447336,2024,MAYO,LUNES,2024-05-06,8,Hurto,Hurto total,NO,NO,PALERMO,14,-34.573968,-58.422916,1
1447337,2024,MAYO,LUNES,2024-05-06,18,Robo,Robo total,SI,NO,BARRACAS,4,-34.651436,-58.393279,1
1447338,2024,MAYO,LUNES,2024-05-06,6,Hurto,Hurto total,NO,NO,CABALLITO,6,-34.611604,-58.446635,1
1447339,2024,MAYO,LUNES,2024-05-06,18,Hurto,Hurto total,NO,NO,PALERMO,14,-34.594237,-58.42219,1
1447340,2024,MAYO,LUNES,2024-05-06,11,Robo,Robo total,NO,NO,NUÑEZ,13,-34.548939,-58.459542,1
1447341,2024,MAYO,LUNES,2024-05-06,14,Robo,Robo total,NO,NO,SAN CRISTOBAL,3,-34.622578,-58.399529,1
1447342,2024,MAYO,LUNES,2024-05-06,10,Robo,Robo total,SI,NO,CABALLITO,6,-34.609664,-58.449716,1
1447343,2024,MAYO,LUNES,2024-05-06,23,Robo,Robo total,NO,NO,CABALLITO,6,-34.611467,-58.441148,1
1447344,2024,MAYO,LUNES,2024-05-06,8,Hurto,Hurto total,NO,NO,PALERMO,14,-34.581208,-58.40935,1
1447345,2024,MAYO,LUNES,2024-05-06,9,Hurto,Hurto total,NO,NO,VILLA PUEYRREDON,12,-34.580986,-58.514179,1
1447346,2024,MAYO,LUNES,2024-05-06,13,Robo,Robo total,NO,NO,PALERMO,14,-34.584262,-58.436082,1
1447347,2024,MAYO,LUNES,2024-05-06,12,Robo,Robo total,NO,NO,SAN CRISTOBAL,3,-34.620887,-58.407599,1
1447348,2024,MAYO,LUNES,2024-05-06,8,Robo,Robo total,NO,NO,BALVANERA,3,-34.618214,-58.393313,1
1447349,2024,MAYO,LUNES,2024-05-06,15,Robo,Robo total,NO,NO,CABALLITO,6,-34.6078,-58.445053,1
1447350,2024,MAYO,LUNES,2024-05-06,0,Robo,Robo total,NO,NO,BALVANERA,3,-34.60841,-58.401925,1
1447351,2024,MAYO,LUNES,2024-05-06,20,Robo,Robo total,NO,NO,SAN CRISTOBAL,3,-34.622769,-58.393783,1
1447352,2024,MAYO,LUNES,2024-05-06,10,Hurto,Hurto total,NO,NO,VILLA PUEYRREDON,12,-34.588055,-58.507156,1
1447353,2024,MAYO,LUNES,2024-05-06,21,Robo,Robo total,NO,NO,BALVANERA,3,-34.619368,-58.410968,1
1447354,2024,MAYO,LUNES,2024-05-06,9,Hurto,Hurto total,NO,NO,BALVANERA,3,-34.60982,-58.399009,1
1447355,2024,MAYO,LUNES,2024-05-06,13,Robo,Robo total,NO,NO,PARQUE PATRICIOS,4,-34.637773,-58.395243,1
1447356,2024,MAYO,LUNES,2024-05-06,7,Hurto,Hurto total,NO,NO,ALMAGRO,5,-34.612829,-58.414115,1
1447357,2024,MAYO,LUNES,2024-05-06,8,Robo,Robo total,NO,NO,SAN NICOLAS,1,-34.603143,-58.370651,1
1447358,2024,MAYO,LUNES,2024-05-06,5,Hurto,Hurto automotor,NO,NO,ALMAGRO,5,-34.612782,-58.413757,1
1447359,2024,MAYO,LUNES,2024-05-06,16,Hurto,Hurto total,NO,NO,PARQUE CHACABUCO,7,-34.637367,-58.451248,1
1447360,2024,MAYO,LUNES,2024-05-06,3,Hurto,Hurto total,NO,NO,VILLA LURO,10,-34.64165,-58.507721,1
1447361,2024,MAYO,LUNES,2024-05-06,7,Robo,Robo total,NO,NO,MATADEROS,9,-34.651169,-58.4877,1
1447362,2024,MAYO,LUNES,2024-05-06,4,Robo,Robo total,NO,NO,BALVANERA,3,-34.613888,-58.409888,1
1447363,2024,MAYO,LUNES,2024-05-06,18,Hurto,Hurto total,NO,NO,BALVANERA,3,-34.615426,-58.412471,1
1447364,2024,MAYO,LUNES,2024-05-06,12,Robo,Robo total,NO,NO,SAN NICOLAS,1,-34.599774,-58.391746,1
1447365,2024,MAYO,LUNES,2024-05-06,7,Hurto,Hurto automotor,NO,NO,VILLA DEVOTO,11,-34.612392,-58.527344,1
1447366,2024,MAYO,LUNES,2024-05-06,18,Hurto,Hurto total,NO,NO,NUEVA POMPEYA,4,-34.64866,-58.422699,1
1447367,2024,MAYO,LUNES,2024-05-06,11,Robo,Robo total,NO,NO,VILLA CRESPO,15,-34.601103,-58.434105,1
1447368,2024,MAYO,LUNES,2024-05-06,13,Hurto,Hurto total,NO,NO,SAN NICOLAS,1,-34.601894,-58.387558,1
1447369,2024,MAYO,LUNES,2024-05-06,15,Robo,Robo total,NO,NO,FLORES,7,-34651,-58.4461,1
1447370,2024,MAYO,LUNES,2024-05-06,19,Hurto,Hurto total,NO,NO,CABALLITO,6,-34.608013,-58.449036,1
1447371,2024,MAYO,LUNES,2024-05-06,12,Robo,Robo total,NO,NO,FLORES,7,-34.643058,-58.44656,1
1447372,2024,MAYO,LUNES,2024-05-06,20,Hurto,Hurto total,NO,NO,COLEGIALES,13,-34.575346,-58.446494,1
1447373,2024,MAYO,LUNES,2024-05-06,19,Robo,Robo total,NO,NO,VILLA CRESPO,15,-34.600451,-58.455469,1
1447374,2024,MAYO,LUNES,2024-05-06,16,Hurto,Hurto total,NO,NO,VILLA CRESPO,15,-34.606166,-58.452017,1
1447375,2024,MAYO,LUNES,2024-05-06,12,Hurto,Hurto total,NO,NO,MONTE CASTRO,10,-34.620094,-58.500793,1
1447376,2024,MAYO,LUNES,2024-05-06,9,Hurto,Hurto total,NO,NO,FLORES,7,-34.630217,-58.469623,1
1447377,2024,MAYO,LUNES,2024-05-06,9,Robo,Robo total,NO,NO,FLORES,7,-34.630547,-58.463461,1
1447378,2024,MAYO,LUNES,2024-05-06,6,Robo,Robo total,NO,NO,RETIRO,1,-34.590528,-58.373262,1
1447379,2024,MAYO,LUNES,2024-05-06,18,Robo,Robo total,SI,NO,RETIRO,1,-34.598436,-58.385481,1
1447380,2024,MAYO,LUNES,2024-05-06,13,Robo,Robo total,NO,NO,BARRACAS,4,-34.64857,-58.37155,1
1447381,2024,MAYO,LUNES,2024-05-06,11,Robo,Robo total,NO,NO,SAN NICOLAS,1,-34.601284,-58.390961,1
1447382,2024,MAYO,LUNES,2024-05-06,4,Robo,Robo total,SI,SI,BOEDO,5,-34.629009,-58.415721,1
1447383,2024,MAYO,LUNES,2024-05-06,0,Robo,Robo total,NO,NO,MONSERRAT,1,-34.615502,-58.390297,1
1447384,2024,MAYO,LUNES,2024-05-06,13,Hurto,Hurto total,NO,NO,BARRACAS,4,-34.649321,-58.3874,1
1447385,2024,MAYO,LUNES,2024-05-06,12,Robo,Robo total,SI,NO,VILLA LUGANO,8,-34.677021,-58.478169,1
1447386,2024,MAYO,LUNES,2024-05-06,14,Robo,Robo total,NO,NO,BARRACAS,4,-34.638061,-58.377615,1
1447387,2024,MAYO,LUNES,2024-05-06,16,Robo,Robo total,NO,NO,VILLA URQUIZA,12,-34.571043,-58.506309,1
1447388,2024,MAYO,LUNES,2024-05-06,16,Hurto,Hurto total,NO,NO,VILLA CRESPO,15,-34.605648,-58.447215,1
1447389,2024,MAYO,LUNES,2024-05-06,16,Robo,Robo total,NO,NO,MONTE CASTRO,10,-34.618702,-58.49936,1
1447390,2024,MAYO,LUNES,2024-05-06,18,Hurto,Hurto total,NO,NO,BALVANERA,3,-34.604955,-58.399905,1
1447391,2024,MAYO,LUNES,2024-05-06,18,Robo,Robo total,NO,NO,ALMAGRO,5,-34.610427,-58.426299,1
1447392,2024,MAYO,LUNES,2024-05-06,17,Robo,Robo total,NO,SI,VILLA CRESPO,15,-34.590962,-58.437479,1
1447393,2024,MAYO,LUNES,2024-05-06,7,Robo,Robo total,NO,NO,LINIERS,9,-34.641786,-58.529846,1
1447394,2024,MAYO,LUNES,2024-05-06,17,Robo,Robo total,SI,NO,PALERMO,14,-34.595966,-58.422976,1
1447395,2024,MAYO,LUNES,2024-05-06,0,Robo,Robo total,SI,NO,BOCA,4,-34.642562,-58.35807,1
1447396,2024,MAYO,LUNES,2024-05-06,20,Robo,Robo total,NO,NO,LINIERS,9,-34.640371,-58.518627,1
1447397,2024,MAYO,LUNES,2024-05-06,9,Hurto,Hurto automotor,NO,NO,FLORES,7,-34.640162,-58.462389,1
1447398,2024,MAYO,LUNES,2024-05-06,8,Hurto,Hurto total,NO,NO,RECOLETA,2,-34.594679,-58.40409,1
1447399,2024,MAYO,LUNES,2024-05-06,9,Robo,Robo total,NO,NO,BARRACAS,4,-34.646796,-58.399461,1
1447400,2024,MAYO,LUNES,2024-05-06,13,Robo,Robo total,NO,NO,VILLA REAL,10,-34.623561,-58.530017,1
1447401,2024,MAYO,LUNES,2024-05-06,22,Hurto,Hurto total,NO,NO,VILLA LUGANO,8,-34.668181,-58.477082,1
1447402,2024,MAYO,LUNES,2024-05-06,18,Hurto,Hurto total,NO,NO,MATADEROS,9,-34.662445,-58.485943,1
1447403,2024,MAYO,LUNES,2024-05-06,0,Hurto,Hurto total,NO,NO,CONSTITUCION,1,-34.632223,-58.37953,1
1447404,2024,MAYO,LUNES,2024-05-06,12,Robo,Robo total,NO,NO,VILLA SOLDATI,8,-34.663291,-58.42964,1
1447405,2024,MAYO,LUNES,2024-05-06,21,Hurto,Hurto total,NO,NO,VILLA DEL PARQUE,11,-34.602812,-58.48105,1
1447406,2024,MAYO,LUNES,2024-05-06,18,Hurto,Hurto total,NO,NO,BOEDO,5,-34.631851,-58.415889,1
1447407,2024,MAYO,LUNES,2024-05-06,12,Hurto,Hurto total,NO,NO,FLORESTA,10,-34.624582,-58.48382,1
1447408,2024,MAYO,LUNES,2024-05-06,22,Hurto,Hurto automotor,NO,NO,ALMAGRO,5,-34.614547,-58.417148,1
1447409,2024,MAYO,LUNES,2024-05-06,20,Robo,Robo total,NO,NO,MONSERRAT,1,-34.617876,-58.390214,1
1447410,2024,MAYO,LUNES,2024-05-06,23,Robo,Robo total,NO,NO,BOCA,4,-34.63074,-58.369769,1
1447411,2024,MAYO,LUNES,2024-05-06,22,Robo,Robo total,NO,NO,LINIERS,9,-34.633741,-58.519535,1
1447412,2024,MAYO,LUNES,2024-05-06,6,Robo,Robo automotor,SI,NO,VILLA LUGANO,8,-34.67537,-58.467847,1
1447413,2024,MAYO,LUNES,2024-05-06,6,Robo,Robo total,SI,NO,VILLA LUGANO,8,-34.684637,-58.482715,1
1447414,2024,MAYO,LUNES,2024-05-06,4,Robo,Robo total,NO,NO,SAN TELMO,1,-34.624198,-58.374107,1
1447415,2024,MAYO,LUNES,2024-05-06,14,Hurto,Hurto total,NO,NO,BALVANERA,3,-34.616351,-58.406944,1
1447416,2024,MAYO,LUNES,2024-05-06,10,Robo,Robo total,NO,NO,BELGRANO,13,-34.55299,-58.441745,1
1447417,2024,MAYO,LUNES,2024-05-06,8,Robo,Robo total,NO,NO,SAAVEDRA,12,-34.557713,-58.481148,1
1447418,2024,MAYO,LUNES,2024-05-06,7,Robo,Robo total,NO,NO,PARQUE AVELLANEDA,9,-34.647525,-58.487104,1
1447419,2024,MAYO,LUNES,2024-05-06,19,Hurto,Hurto total,NO,NO,BALVANERA,3,-34.61884,-58.407158,1
1447420,2024,MAYO,LUNES,2024-05-06,5,Hurto,Hurto automotor,NO,NO,VILLA LUGANO,8,-34.684838,-58.463689,1
1447421,2024,MAYO,LUNES,2024-05-06,12,Hurto,Hurto total,NO,NO,BALVANERA,3,-34.611778,-58.397399,1
1447422,2024,MAYO,LUNES,2024-05-06,16,Robo,Robo total,NO,NO,BALVANERA,3,-34.611863,-58.397407,1
1447423,2024,MAYO,LUNES,2024-05-06,0,Robo,Robo total,SI,NO,RECOLETA,2,-34.59928,-58.388326,1
